level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
0,0,0.0,1.878,s,,1.878
1,1,1.878,2.212,p,s,0.3340000000000003
2,2,2.212,3.614,s,p,1.4019999999999997
3,3,3.614,4.1690000000000005,p,s,0.5550000000000006
4,4,4.1690000000000005,5.713,s,p,1.5439999999999996
5,5,5.713,5.803,p,s,0.08999999999999986
6,6,5.803,6.339,s,p,0.5360000000000005
7,7,6.339,6.841,p,s,0.5019999999999998
10,10,6.841,7.601,s,p,0.7599999999999998
11,11,7.601,8.341000000000001,p,s,0.7400000000000011
14,14,8.341000000000001,9.6,s,p,1.2589999999999986
15,15,9.6,10.133,p,s,0.5329999999999995
18,18,10.133,12.518,s,p,2.3850000000000016
19,19,12.518,13.082,p,s,0.5640000000000001
20,20,13.082,13.995000000000001,s,p,0.9130000000000003
21,21,13.995000000000001,14.093,p,s,0.09799999999999898
22,22,14.093,14.599,s,p,0.5060000000000002
23,23,14.599,15.139,p,s,0.5399999999999991
24,24,15.139,16.697,s,p,1.5579999999999998
25,25,16.697,16.829,p,s,0.13200000000000145
26,26,16.829,17.402,s,p,0.5730000000000004
27,27,17.402,17.56,p,s,0.1579999999999977
28,28,17.56,18.864,s,p,1.304000000000002
29,29,18.864,19.22,p,s,0.3559999999999981
30,30,19.22,20.746,s,p,1.5259999999999998
31,31,20.746,20.823,p,s,0.07700000000000173
32,32,20.823,21.796,s,p,0.972999999999999
33,33,21.796,22.337,p,s,0.5410000000000004
36,36,22.337,23.662,s,p,1.3249999999999993
37,37,23.662,23.743,p,s,0.08099999999999952
38,38,23.743,25.007,s,p,1.264000000000003
39,39,25.007,25.082,p,s,0.07499999999999929
40,40,25.082,26.071,s,p,0.9890000000000008
41,41,26.071,26.145,p,s,0.07399999999999807
42,42,26.145,26.752,s,p,0.6069999999999993
43,43,26.752,27.277,p,s,0.5250000000000021
46,46,27.277,28.896,s,p,1.6189999999999998
47,47,28.896,29.581,p,s,0.6849999999999987
48,48,29.581,30.556,s,p,0.9750000000000014
49,49,30.556,30.649,p,s,0.09299999999999997
50,50,30.649,33.649,s,p,3.0
51,51,33.649,33.766,p,s,0.11699999999999733
52,52,33.766,35.269,s,p,1.5030000000000001
53,53,35.269,35.609,p,s,0.3400000000000034
54,54,35.609,36.5,s,p,0.8909999999999982
55,55,36.5,36.657,p,s,0.15699999999999648
56,56,36.657,37.771,s,p,1.1140000000000043
57,57,37.771,37.826,p,s,0.054999999999999716
58,58,37.826,38.338,s,p,0.5120000000000005
