level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,1.8780000000000001,s,s,,1.8780000000000001,0
1,1,1.8780000000000001,2.2119999999999997,p,p,s,0.3340000000000003,0
2,2,2.2119999999999997,3.614,s,s,p,1.4019999999999997,0
3,3,3.614,4.1690000000000005,p,p,s,0.5550000000000006,0
4,4,4.1690000000000005,5.712999999999999,s,s,p,1.5439999999999996,0
5,5,5.712999999999999,5.803,p,p,s,0.08999999999999986,0
6,6,5.803,6.3389999999999995,s,s,p,0.5360000000000005,0
7,7,6.3389999999999995,6.841,p,p,s,0.5019999999999998,0
10,10,6.841,7.601,s,s,p,0.7599999999999998,0
11,11,7.601,8.341000000000001,p,p,s,0.7400000000000011,0
14,14,8.341000000000001,9.6,s,s,p,1.2589999999999986,0
15,15,9.6,10.133,p,p,s,0.5329999999999995,0
18,18,10.133,12.517999999999999,s,s,p,2.3850000000000016,0
19,19,12.517999999999999,13.082,p,p,s,0.5640000000000001,0
20,20,13.082,13.995,s,s,p,0.9130000000000004,0
21,21,13.995,14.093,p,p,s,0.09799999999999898,0
22,22,14.093,14.599,s,s,p,0.5060000000000002,0
23,23,14.599,15.139000000000001,p,p,s,0.5399999999999991,0
24,24,15.139000000000001,16.697,s,s,p,1.5579999999999998,0
25,25,16.697,16.829,p,p,s,0.13200000000000145,0
26,26,16.829,17.402,s,s,p,0.5730000000000004,0
27,27,17.402,17.56,p,p,s,0.1579999999999977,0
28,28,17.56,18.864,s,s,p,1.304000000000002,0
29,29,18.864,19.22,p,p,s,0.3559999999999981,0
30,30,19.22,20.746,s,s,p,1.5259999999999998,0
31,31,20.746,20.823,p,p,s,0.07700000000000172,0
32,32,20.823,21.796,s,s,p,0.972999999999999,0
33,33,21.796,22.337,p,p,s,0.5410000000000004,0
36,36,22.337,23.662,s,s,p,1.3249999999999993,0
37,37,23.662,23.743000000000002,p,p,s,0.08099999999999953,0
38,38,23.743000000000002,25.006999999999998,s,s,p,1.264000000000003,0
39,39,25.006999999999998,25.081999999999997,p,p,s,0.07499999999999929,0
40,40,25.081999999999997,26.070999999999998,s,s,p,0.9890000000000008,0
41,41,26.070999999999998,26.145,p,p,s,0.07399999999999808,0
42,42,26.145,26.752,s,s,p,0.6069999999999993,0
43,43,26.752,27.276999999999997,p,p,s,0.5250000000000021,0
46,46,27.276999999999997,28.896,s,s,p,1.6189999999999998,0
47,47,28.896,29.581,p,p,s,0.6849999999999987,0
48,48,29.581,30.555999999999997,s,s,p,0.9750000000000014,0
49,49,30.555999999999997,30.649,p,p,s,0.09299999999999996,0
50,50,30.649,33.649,s,s,p,3.0,0
51,51,33.649,33.766,p,p,s,0.11699999999999733,0
52,52,33.766,35.269,s,s,p,1.503,0
53,53,35.269,35.609,p,p,s,0.3400000000000034,0
54,54,35.609,36.5,s,s,p,0.8909999999999982,0
55,55,36.5,36.657,p,p,s,0.15699999999999648,0
56,56,36.657,37.771,s,s,p,1.1140000000000043,0
57,57,37.771,37.826,p,p,s,0.054999999999999716,0
58,58,37.826,38.338,s,s,p,0.5120000000000005,0
