level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
0,0,0.0,2.2359999999999998,s,s,,2.2359999999999998,0
1,1,2.2359999999999998,2.5610000000000004,p,p,s,0.32499999999999973,1
4,4,2.5610000000000004,3.905,s,s,p,1.3440000000000003,0
5,5,3.905,4.38,p,p,s,0.4749999999999997,0
10,10,4.38,6.17,s,s,p,1.79,0
11,11,6.17,6.297000000000001,p,p,s,0.12699999999999978,0
12,12,6.297000000000001,7.09,s,s,p,0.7930000000000001,0
13,13,7.09,7.547000000000001,p,p,s,0.4569999999999999,0
18,18,7.547000000000001,8.229,s,s,p,0.6819999999999995,0
19,19,8.229,8.642000000000001,p,p,s,0.41300000000000026,0
22,22,8.642000000000001,9.923,s,s,p,1.2810000000000006,0
23,23,9.923,10.536,p,p,s,0.6129999999999995,0
28,28,10.536,12.655,s,s,p,2.119,0
29,29,12.655,13.234000000000002,p,p,s,0.5790000000000006,0
30,30,13.234000000000002,13.572000000000001,s,s,p,0.3379999999999992,0
31,31,13.572000000000001,13.677999999999999,p,p,s,0.10600000000000163,0
32,32,13.677999999999999,14.601,s,s,p,0.9229999999999984,0
33,33,14.601,15.235999999999999,p,p,s,0.6350000000000016,0
36,36,15.235999999999999,16.283,s,s,p,1.0470000000000006,0
37,37,16.283,16.357,p,p,s,0.07399999999999808,0
38,38,16.357,17.397000000000002,s,s,p,1.0399999999999991,0
39,39,17.397000000000002,17.889,p,p,s,0.4920000000000009,0
40,40,17.889,18.855999999999998,s,s,p,0.9670000000000024,0
41,41,18.855999999999998,19.345,p,p,s,0.4889999999999972,0
42,42,19.345,20.505,s,s,p,1.16,0
43,43,20.505,20.62,p,p,s,0.115000000000002,0
44,44,20.62,21.197,s,s,p,0.5769999999999982,0
45,45,21.197,21.25,p,p,s,0.05300000000000082,0
46,46,21.25,23.622,s,s,p,2.372,0
47,47,23.622,24.0,p,p,s,0.3780000000000001,0
52,52,24.0,25.984,s,s,p,1.9840000000000015,0
53,53,25.984,26.551,p,p,s,0.5670000000000002,0
54,54,26.551,26.894000000000002,s,s,p,0.3429999999999964,0
55,55,26.894000000000002,27.791,p,p,s,0.8970000000000021,0
56,56,27.791,29.368000000000002,s,s,p,1.5769999999999982,0
57,57,29.368000000000002,30.842,p,p,s,1.4740000000000002,1
64,64,30.842,31.506,s,s,p,0.6640000000000015,0
65,65,31.506,31.587,p,p,s,0.08099999999999953,0
66,66,31.587,33.224000000000004,s,s,p,1.6369999999999967,0
67,67,33.224000000000004,33.635999999999996,p,p,s,0.41200000000000614,1
70,70,33.635999999999996,34.407,s,s,p,0.7709999999999937,0
71,71,34.407,35.067,p,p,s,0.6600000000000037,0
74,74,35.067,36.819,s,s,p,1.7520000000000024,0
75,75,36.819,37.260999999999996,p,p,s,0.44200000000000017,0
76,76,37.260999999999996,38.071999999999996,s,s,p,0.8109999999999999,0
77,77,38.071999999999996,38.124,p,p,s,0.0519999999999996,0
78,78,38.124,39.204,s,s,p,1.0799999999999983,0
79,79,39.204,39.576,p,p,s,0.3719999999999999,0
80,80,39.576,40.177,s,s,p,0.6009999999999991,0
81,81,40.177,40.927,p,p,s,0.75,0
84,84,40.927,41.488,s,s,p,0.5609999999999999,0
85,85,41.488,41.845,p,p,s,0.3569999999999993,0
88,88,41.845,42.87,s,s,p,1.0249999999999986,0
89,89,42.87,43.06399999999999,p,p,s,0.1940000000000026,0
92,92,43.06399999999999,44.388000000000005,s,s,p,1.323999999999998,0
93,93,44.388000000000005,44.591,p,p,s,0.20300000000000296,0
94,94,44.591,45.153,s,s,p,0.5619999999999976,0
95,95,45.153,45.515,p,p,s,0.3620000000000019,1
98,98,45.515,47.769,s,s,p,2.253999999999998,0
99,99,47.769,47.831,p,p,s,0.062000000000004725,0
100,100,47.831,49.025,s,s,p,1.1939999999999955,0
