level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,3.148,s,,3.148,s,0
1,1,3.148,3.528,p,s,0.3799999999999999,p,0
2,2,3.528,5.43,s,p,1.902,s,0
3,3,5.43,5.667000000000001,p,s,0.2370000000000001,p,0
4,4,5.667000000000001,6.274,s,p,0.6070000000000002,s,0
5,5,6.274,6.541,p,s,0.26700000000000035,p,0
6,6,6.541,7.422000000000001,s,p,0.8809999999999993,s,0
7,7,7.422000000000001,8.046,p,s,0.6239999999999997,p,0
8,8,8.046,9.619,s,p,1.5730000000000004,s,0
9,9,9.619,9.686,p,s,0.06700000000000017,p,0
10,10,9.686,10.475,s,p,0.7889999999999997,s,0
11,11,10.475,11.218,p,s,0.7430000000000003,p,0
14,14,11.218,12.284,s,p,1.0660000000000007,s,0
15,15,12.284,12.45,p,s,0.1659999999999986,p,0
16,16,12.45,15.304,s,p,2.854000000000001,s,0
17,17,15.304,15.714,p,s,0.41000000000000014,p,0
18,18,15.714,18.0,s,p,2.286,s,0
19,19,18.0,18.264,p,s,0.2639999999999993,p,0
20,20,18.264,18.53,s,p,0.2660000000000018,s,0
21,21,18.53,18.587,p,s,0.056999999999998614,p,0
22,22,18.587,19.534000000000002,s,p,0.9469999999999992,s,0
23,23,19.534000000000002,19.93,p,s,0.3960000000000008,p,0
24,24,19.93,20.724,s,p,0.7940000000000005,s,0
25,25,20.724,21.239,p,s,0.5150000000000006,p,0
26,26,21.239,22.101999999999997,s,p,0.8629999999999995,s,0
27,27,22.101999999999997,22.589000000000002,p,s,0.4869999999999983,p,0
28,28,22.589000000000002,23.101,s,p,0.5120000000000005,s,0
29,29,23.101,23.599,p,s,0.4980000000000011,p,0
32,32,23.599,23.759,s,p,0.16000000000000014,p,1
33,33,23.759,24.177,p,s,0.4179999999999993,p,0
34,34,24.177,25.363000000000003,s,p,1.186,s,0
35,35,25.363000000000003,25.915,p,s,0.5519999999999996,p,0
38,38,25.915,27.0,s,p,1.0850000000000009,s,0
39,39,27.0,27.369,p,s,0.3689999999999998,p,0
40,40,27.369,28.456999999999997,s,p,1.088000000000001,s,0
41,41,28.456999999999997,28.554000000000002,p,s,0.09699999999999777,p,0
42,42,28.554000000000002,28.873,s,p,0.3190000000000026,s,0
43,43,28.873,29.344,p,s,0.4710000000000001,p,0
44,44,29.344,29.688000000000002,s,p,0.34399999999999764,s,0
45,45,29.688000000000002,29.774,p,s,0.08600000000000207,p,0
46,46,29.774,31.616999999999997,s,p,1.8430000000000002,s,0
47,47,31.616999999999997,31.896,p,s,0.2789999999999999,p,0
48,48,31.896,32.635,s,p,0.7389999999999972,s,0
49,49,32.635,33.294000000000004,p,s,0.6589999999999989,p,0
52,52,33.294000000000004,35.262,s,p,1.9680000000000035,s,0
53,53,35.262,35.722,p,s,0.4600000000000009,p,0
56,56,35.722,36.532,s,p,0.8099999999999952,s,0
57,57,36.532,36.586999999999996,p,s,0.05500000000000682,p,0
58,58,36.586999999999996,38.145986394557816,s,p,1.5589863945578202,s,0
