level_0,index,Time_start,Time_end,Label_old,Label_X_old,Time_diff,Labels,changed_ids
0,0,0.0,2.927,s,,2.927,s,0
1,1,2.927,3.0,p,s,0.07299999999999995,p,0
2,2,3.0,5.26,s,p,2.26,s,0
3,3,5.26,6.169,p,s,0.9089999999999998,p,0
10,10,6.169,6.2780000000000005,s,p,0.10900000000000087,p,1
11,11,6.2780000000000005,6.502999999999999,p,s,0.22499999999999964,p,0
12,12,6.502999999999999,7.162999999999999,s,p,0.6600000000000001,s,0
13,13,7.162999999999999,7.733,p,s,0.5700000000000003,p,0
16,16,7.733,8.509,s,p,0.7759999999999998,s,0
17,17,8.509,8.857999999999999,p,s,0.3490000000000002,p,0
20,20,8.857999999999999,9.0,s,p,0.14199999999999946,p,1
21,21,9.0,9.986,p,s,0.9860000000000008,p,0
22,22,9.986,12.054,s,p,2.068,s,0
23,23,12.054,12.190999999999999,p,s,0.13700000000000045,p,0
24,24,12.190999999999999,13.684000000000001,s,p,1.4929999999999986,s,0
25,25,13.684000000000001,13.946,p,s,0.26200000000000045,p,0
28,28,13.946,15.092,s,p,1.1460000000000008,s,0
29,29,15.092,15.275,p,s,0.18299999999999986,p,0
32,32,15.275,15.741,s,p,0.4659999999999993,s,0
33,33,15.741,15.845999999999998,p,s,0.10500000000000044,p,0
34,34,15.845999999999998,16.489,s,p,0.6430000000000007,s,0
35,35,16.489,16.752,p,s,0.2629999999999981,p,0
36,36,16.752,19.531,s,p,2.779,s,0
37,37,19.531,19.836,p,s,0.3049999999999997,p,0
40,40,19.836,20.19,s,p,0.3540000000000028,p,1
41,41,20.19,20.357,p,s,0.16699999999999804,p,0
42,42,20.357,21.964000000000002,s,p,1.606999999999999,s,0
43,43,21.964000000000002,22.026,p,s,0.062000000000001165,p,0
44,44,22.026,22.788,s,p,0.7620000000000005,s,0
45,45,22.788,23.386,p,s,0.597999999999999,p,0
50,50,23.386,23.631,s,p,0.245000000000001,s,0
51,51,23.631,23.71,p,s,0.07900000000000063,p,0
52,52,23.71,24.713,s,p,1.003,s,0
53,53,24.713,24.875999999999998,p,s,0.16300000000000026,p,0
54,54,24.875999999999998,27.758000000000003,s,p,2.8819999999999983,s,0
57,57,27.758000000000003,27.874000000000002,p,s,0.11599999999999965,p,0
58,58,27.874000000000002,30.447,s,p,2.5730000000000004,s,0
59,59,30.447,30.63,p,s,0.18299999999999986,p,0
60,60,30.63,32.552,s,p,1.9220000000000008,s,0
61,61,32.552,32.603,p,s,0.05100000000000193,p,0
62,62,32.603,34.498000000000005,s,p,1.8949999999999958,s,0
63,63,34.498000000000005,34.667,p,s,0.16900000000000406,p,0
64,64,34.667,35.34,s,p,0.6730000000000018,s,0
65,65,35.34,35.443000000000005,p,s,0.10299999999999444,p,0
66,66,35.443000000000005,36.168,s,p,0.7250000000000014,s,0
67,67,36.168,36.421,p,s,0.2530000000000001,p,0
68,68,36.421,38.613,s,p,2.1919999999999997,s,0
69,69,38.613,39.295,p,s,0.6820000000000022,p,0
70,70,39.295,39.825,s,p,0.5300000000000011,s,0
71,71,39.825,39.905,p,s,0.0799999999999983,p,0
72,72,39.905,41.809,s,p,1.9039999999999964,s,0
73,73,41.809,41.949,p,s,0.14000000000000054,p,0
74,74,41.949,42.099,s,p,0.14999999999999858,s,0
75,75,42.099,42.435,p,s,0.3360000000000056,p,0
78,78,42.435,42.975,s,p,0.5399999999999991,s,0
79,79,42.975,44.699,p,s,1.7239999999999966,p,0
82,82,44.699,45.086000000000006,s,p,0.3870000000000005,s,0
83,83,45.086000000000006,45.236999999999995,p,s,0.15100000000000335,p,0
84,84,45.236999999999995,45.857,s,p,0.6199999999999974,s,0
85,85,45.857,45.963,p,s,0.10600000000000163,p,0
86,86,45.963,46.078,s,p,0.115000000000002,s,0
87,87,46.078,46.406000000000006,p,s,0.32799999999999585,p,0
90,90,46.406000000000006,46.98,s,p,0.5739999999999981,s,0
91,91,46.98,47.306999999999995,p,s,0.3270000000000053,p,0
92,92,47.306999999999995,47.583999999999996,s,p,0.277000000000001,s,0
93,93,47.583999999999996,47.955,p,s,0.3709999999999951,p,0
96,96,47.955,48.098,s,p,0.14300000000000068,p,1
97,97,48.098,48.395,p,s,0.2970000000000041,p,0
98,98,48.395,49.466,s,p,1.070999999999998,s,0
99,99,49.466,49.617,p,s,0.15099999999999625,p,0
100,100,49.617,50.793,s,p,1.176000000000002,s,0
101,101,50.793,50.894,p,s,0.10099999999999908,p,0
102,102,50.894,51.972,s,p,1.078000000000003,s,0
103,103,51.972,52.125,p,s,0.1529999999999987,p,0
104,104,52.125,52.453,s,p,0.32800000000000296,s,0
105,105,52.453,52.544,p,s,0.09099999999999396,p,0
106,106,52.544,53.60399092970521,s,p,1.059990929705215,s,0
